"article_id","score"
1,0.0470240092602244
4,0.0451555859698157
7,0.0434114451818945
8,0.06367257692106
9,0.0657153457286481
13,0.18780900394948
17,0.0513413407210338
19,0.0747093453667286
20,0.107226401049499
23,0.0491104961210318
25,0.0649632373117386
35,0.036686779236522
37,0.0754519238656483
40,0.0360470984222796
42,0.0518248708907251
43,0.0561876630700729
47,0.0415302044886351
49,0.0493818880504147
50,0.0507255221103641
58,0.0641001752876931
63,0.0804805563689108
65,0.0495837658204902
68,0.0258620634259225
69,0.0614721621293487
74,0.0899420776324205
87,0.211141114031644
88,0.0860257995057924
96,0.0526321903868411
97,0.148098525174987
101,0.211643091452814
105,0.0730684099186175
108,0.101265464372497
112,0.0437860437362477
113,0.294725846960343
114,0.218049058529384
115,0.0805989114242923
116,0.0952095453818187
118,0.312160678235027
121,0.0758088784478238
122,0.0808394616064773
125,0.0624548685609158
128,0.11524744295311
135,0.0811934280960912
137,0.246177231580193
138,0.456154432169586
141,0.211882276714234
143,0.0684019668248522
146,0.293137960534484
147,0.0507998383844315
150,0.0640037097827013
156,0.0757110913815445
161,0.104200372244533
167,0.0472130064440474
168,0.0681348781766355
171,0.199910813546673
175,0.0876448367369989
176,0.0612875750171796
177,0.210624051002559
186,0.122808998689475
189,0.120790708839466
190,0.123930032011281
194,0.0826070184068427
196,0.0687725191604174
198,0.0890361808875109
201,0.0758492166644253
204,0.0681923926147096
207,0.112474871659045
223,0.185490093378036
229,0.165297504944883
234,0.142010826136952
236,0.232257731457012
238,0.158564703102672
241,0.060985380921779
251,0.0889019216824618
252,0.148963386399772
257,0.118901829232361
271,0.203947553872626
272,0.12244574233473
273,0.0799087332473378
275,0.134336700762868
278,0.180068656940421
281,0.184158208282523
283,0.188013438358354
296,0.0583611456382499
299,0.283189516750594
301,0.0596187722594869
306,0.123844486912408
309,0.132510740618199
312,0.11580743127636
317,0.129918766958134
318,0.317698025505325
323,0.210557009559774
327,0.372713033643929
329,0.268622770320234
332,0.127050031640266
335,0.244129538833738
341,0.273297114116993
343,0.375408966185163
344,0.336012567515061
345,0.211070205740541
348,0.162129954894877
350,0.23119754771213
351,0.339666318358808
354,0.296292364903311
355,0.161261416880966
359,0.0883180512246295
360,0.0799397104195206
363,0.225741974392883
368,0.120270913778353
374,0.0857896722572519
375,0.0890106183887073
378,0.246623135410854
379,0.238609945282401
388,0.115212078186777
389,0.248473439587037
395,0.170513995440834
398,0.175551547942884
402,0.0721132595753043
404,0.157931863693663
409,0.174090003026065
410,0.155029048476934
413,0.0784152617391801
415,0.12144821096833
418,0.0796080384540528
426,0.0852212428295246
429,0.12486633239213
431,0.283722998333081
434,0.144141308303545
440,0.305327929956017
446,0.0830556869101365
447,0.123058972975462
454,0.141044211496209
457,0.471526725285915
460,0.0929726264911807
462,0.289924577394248
467,0.143677957632758
469,0.276373606504349
470,0.150765330992529
477,0.194789358155647
478,0.317966278435777
480,0.203257485813573
481,0.0684319014032765
483,0.0593876712169008
484,0.182110005721625
485,0.170133776231468
487,0.158093802626881
490,0.100411489010946
492,0.0397151960086243
494,0.185631604497239
495,0.161305276802046
496,0.0997246292035056
498,0.252781003606395
505,0.0768633916199214
506,0.11655586404792
507,0.126283044247369
509,0.0770833061432582
511,0.0920067026446031
512,0.159307024139384
517,0.152206430956219
520,0.080486487175275
522,0.0863887353542717
523,0.261059198664877
525,0.154922296565918
532,0.114341119027116
534,0.419669234895722
536,0.205313912463744
537,0.312757491927663
540,0.456987535597485
550,0.121043682281583
557,0.106131214578418
563,0.0838061749085166
564,0.0983621604446073
575,0.263545273871248
593,0.188310064607687
594,0.0955696711315724
595,0.111085172811201
596,0.155264946542615
599,0.114007676017772
600,0.328326124293877
603,0.0747991705887036
604,0.173267570891071
605,0.273022158060647
607,0.0489329219553613
609,0.116971560283663
611,0.263269970613379
614,0.15785874370169
615,0.0520713545379627
620,0.171805487030823
622,0.060632818498628
624,0.0765137503923919
625,0.148415594657406
626,0.494893618644847
633,0.137413214015801
636,0.166663969390448
637,0.368531754373545
638,0.165623177289312
647,0.268683046416937
648,0.0843905825464933
650,0.0661949564365405
653,0.113515819517456
654,0.21393533071218
658,0.0870681003904352
660,0.274639340794633
664,0.128138568568836
665,0.177975635574249
669,0.135955392733749
671,0.235557020045845
673,0.444231898416884
677,0.371732284223753
679,0.126921798569811
681,0.0917858885443508
686,0.229184930948941
687,0.0954524632943573
694,0.197907632860685
696,0.171877019042118
699,0.162234893257013
700,0.173334767868739
704,0.225566491600186
706,0.166961385952352
709,0.120479679473771
712,0.259151157882644
713,0.108769449964902
714,0.29350506611241
715,0.2371432008821
717,0.198918381070591
718,0.27335314784456
719,0.255734709877545
722,0.29227841718664
723,0.278281106058888
724,0.194637246733804
727,0.295607308107133
730,0.345503785271116
735,0.229803057169033
737,0.237505197943905
742,0.325683317607996
747,0.184577504114714
748,0.0752581558060704
749,0.138176919245129
750,0.177798484419169
753,0.191693306054795
755,0.185725673101946
756,0.102133259718315
761,0.370891383483181
765,0.256412843707011
766,0.199574662898331
767,0.185819706183947
771,0.150043003461098
772,0.331276237982487
774,0.0852889873026108
776,0.134558938393229
777,0.109053178696861
785,0.385564107827874
787,0.0770025576833248
794,0.166401989060476
796,0.0969059262741853
798,0.126097302605896
803,0.469253439545323
812,0.32107417953559
814,0.338614329432871
816,0.133560582679009
818,0.0708726829817967
819,0.0747122596298577
825,0.12312595014298
826,0.0642962600173249
827,0.121146040336525
831,0.0427901322699591
850,0.211910532644523
852,0.152585395724364
854,0.257373199300825
855,0.126639197860023
863,0.316283090265672
873,0.182960313010024
880,0.0731794877783041
881,0.171434517829642
891,0.139964897304772
892,0.282768632494992
893,0.120558402638321
897,0.0950646550340116
898,0.142426056207178
900,0.113581800221698
902,0.0625534642667676
904,0.155821032445362
905,0.0499383940895269
908,0.0923091885901617
909,0.0868323427218677
920,0.33837615406734
921,0.120496055874458
923,0.0807310643925289
929,0.160583379506167
933,0.0742879376862473
934,0.121854822207674
937,0.191870862621281
939,0.101223317118222
940,0.0526357507401454
944,0.16221040351676
947,0.159374315204
948,0.129053570745158
956,0.35758793838921
957,0.0697112113296358
961,0.183506376700731
964,0.109345036730389
970,0.109402980878924
973,0.157312535805144
974,0.0637106734929359
975,0.0932390168401988
978,0.208477729816386
982,0.0860852175948504
988,0.20787424725612
998,0.212409586709697
999,0.178131520965786
1004,0.112918565129393
1005,0.131911593134228
1010,0.0817789299906075
1011,0.202165828627185
1013,0.0789899807371438
1015,0.215687190232347
1022,0.1211521590936
1026,0.0712811817487458
1027,0.297021447247161
1030,0.15301610253109
1038,0.0676129150595944
1040,0.297432345301597
1044,0.103457601434894
1048,0.349522584310586
1054,0.124204700042951
1055,0.13602399205475
1056,0.200669627661814
1058,0.06838449194403
1060,0.247549279578334
1063,0.235669739504662
1067,0.110919092753428
1068,0.454219849725332
1071,0.079855649652304
1073,0.232877407323982
1076,0.200708920755528
1078,0.132626437278769
1092,0.254877695010974
1094,0.192258569989351
1098,0.146853984726768
1102,0.107431609405015
1103,0.0929162603263483
1108,0.149458226338849
1113,0.123712103877143
1118,0.380526161410007
1122,0.256308593971512
1123,0.396857808986608
1125,0.250945821400587
1126,0.164527209426793
1139,0.46405979788101
1142,0.175510253756719
1144,0.224850394492214
1147,0.482799618941266
1154,0.248433876027461
1157,0.244056869301269
1167,0.134796648726842
1168,0.178438467581818
1173,0.107702408039813
1175,0.194996673241543
1180,0.385309648492121
1183,0.119831372995494
1187,0.273496834841246
1189,0.519961758001661
1191,0.0788736644549028
1192,0.0952215542210506
1198,0.194071201499719
1199,0.23385718182574
1200,0.182895511974463
1205,0.185791770270899
1208,0.14080628451125
1210,0.21305919653264
1211,0.334953028370068
1215,0.0475178319872172
1217,0.130797394856627
1220,0.183093873491035
1222,0.219475100670153
1225,0.238356016555267
1226,0.146716272113992
1231,0.298693937817932
1232,0.150031655537962
1235,0.15220895812353
1244,0.0936411538176082
1249,0.274362483297354
1250,0.0921925768321737
1252,0.176304708249352
1275,0.0366407873724535
1279,0.247757000933493
1284,0.0785733492306697
1288,0.107525504157038
1293,0.225684040112012
1294,0.160175843728497
1298,0.0863518316107752
1299,0.0558942538938956
1307,0.263235317349757
1309,0.0789520708514506
1310,0.0621218833159507
1312,0.239082660217837
1313,0.136779639710775
1324,0.369993168895091
1326,0.295144787642211
1334,0.103514749396741
1343,0.162202350660413
1346,0.156749410797141
1354,0.115871675242976
1359,0.172013726528461
1363,0.105960177844255
1364,0.410171733797403
1370,0.207865074275908
1371,0.0548316500934768
1379,0.094925797788235
1381,0.139857742283124
1382,0.0616609812027419
1385,0.13932331796355
1386,0.0510647050813267
1392,0.0968653462391244
1395,0.235292840690304
1396,0.104811544997163
1398,0.094278148119271
1399,0.0794118647189304
1400,0.210460457832503
1404,0.116894584300332
1407,0.142500581465238
1411,0.0822611212661845
1414,0.130600120686708
1415,0.097138285787904
1417,0.297449787016424
1421,0.249015714537869
1424,0.145040240325667
1425,0.219892492440748
1430,0.119213574027397
1431,0.286901718834269
1439,0.063517153419292
1440,0.105013536533703
1446,0.0836387031889514
1449,0.166996357668136
1453,0.0661536476937051
1454,0.124201532852744
1458,0.125631896616992
1462,0.136448182417127
1466,0.165815708918926
1468,0.164827607843694
1474,0.136051921031223
1475,0.110172842891326
1479,0.151264377995843
1486,0.246060852397081
1494,0.0902172008362442
1495,0.173623208708228
1497,0.114565474135638
1498,0.099455111554109
1499,0.18092909726752
1500,0.266421155442832
1510,0.182661508960701
1511,0.097343913832619
1515,0.178874836891731
1523,0.218723516985723
1539,0.215595274987909
1541,0.177518630153708
1543,0.054773243777378
1548,0.255581585659873
1552,0.233888939339669
1555,0.349715396691984
1557,0.251477395159341
1561,0.215518941626752
1562,0.249282979809486
1575,0.230600639339911
1578,0.213796324145516
1586,0.200847504713459
1587,0.138202821136184
1589,0.443127443224157
1590,0.15357083866881
1591,0.196346108172547
1596,0.210223765099022
1599,0.155092366828615
1602,0.32839486904143
1610,0.10833263245718
1617,0.124369852652866
1620,0.213980059835234
1627,0.176344117922214
1630,0.116233614481919
1636,0.0789642325724009
1640,0.13542535023194
1641,0.0614164331295562
1644,0.0632603656515839
1647,0.168148070279977
1657,0.103162025997707
1658,0.139939647098201
1660,0.158692492253219
1661,0.27618474918421
1662,0.180414636055449
1667,0.120490770113712
1670,0.200418465042773
1673,0.158447461656984
1677,0.0788049369034606
1678,0.197748174686685
1682,0.0894467589999841
1684,0.248411134396397
1685,0.139434932413227
1691,0.143332374910038
1693,0.192514946269701
1697,0.369820504074181
1698,0.0785469669211097
1705,0.20771879781823
1706,0.188004483225975
1707,0.0866450933355497
1711,0.0865714272091771
1712,0.148379568364396
1713,0.232405639298628
1715,0.15089910876545
1717,0.0979461516753874
1718,0.110980273481365
1727,0.383365060594777
1737,0.0879299403465578
1740,0.0730149455205292
1743,0.11621242104781
1748,0.126500928178366
1753,0.103924349447305
1754,0.156042343167932
1755,0.207768727182359
1756,0.109755075254768
1759,0.197710406796013
1760,0.271915527396484
1763,0.148530512354189
1764,0.0604457196071716
1765,0.0668720802697366
1768,0.126769530049085
1769,0.157659027495956
1776,0.068682892768569
1782,0.0757226068339344
1789,0.283384339341185
1791,0.162030574049851
1794,0.0704742993029247
1796,0.130729329565177
1801,0.0769971214850129
1803,0.286756461034305
1806,0.0915222405669639
1816,0.102968953442365
1817,0.0639489695654507
1818,0.17533560096937
1821,0.0614154371994566
1822,0.17790253184727
1826,0.0644330231573153
1827,0.133793172424405
1829,0.091983886664915
1833,0.159213066955546
1847,0.0913521443820579
1854,0.0968961020206162
1855,0.112043418826475
1857,0.0575821688735374
1859,0.132697453577693
1860,0.0851444699822265
1861,0.186442979772322
1865,0.102138469165446
1869,0.0586224734926372
1871,0.163041517565116
1872,0.0598035278117873
1874,0.245174030003835
1875,0.128486385166754
1876,0.148000086243328
1877,0.181056061864551
1878,0.0825401130977794
1879,0.186552688446602
1881,0.212637308603467
1888,0.0822433146242335
1895,0.0726587759728253
1896,0.0753228758227276
1898,0.0560291567648833
1899,0.234870064550416
1902,0.255522952571381
1906,0.186229550386549
1907,0.075555534588263
1908,0.147914305203497
1910,0.170515006642764
1911,0.244107819752707
1912,0.0946979097958645
1915,0.122584714615889
1920,0.0908505384043452
1921,0.0783475666124321
1924,0.242225304656254
1925,0.233079821854664
1926,0.129090158368514
1932,0.245786471238666
1938,0.197614180723583
1942,0.255571531885873
1953,0.162119519142947
1954,0.115998210249649
1956,0.249948935964874
1958,0.212899470596989
1960,0.144569296923272
1965,0.19591376443483
1974,0.389637680075123
1975,0.32274695085795
1980,0.196852934244327
1982,0.198936738125258
1983,0.186500327426902
1985,0.115061526115498
1994,0.240750010172651
1997,0.318023106397477
1999,0.416333192178035
2001,0.350073285142369
2005,0.124926721948579
2007,0.293298718637291
2008,0.0627202432721582
2009,0.204943778117469
2016,0.235159955167498
2017,0.146727734091859
2018,0.108703211494886
2019,0.0474848986761888
2021,0.0885399008034292
2023,0.0707304737975286
2025,0.410464073036992
2031,0.14241676589341
2035,0.201206997425976
2038,0.238467392844252
